INVOICE_NO,CHIPSET / ASP,CPU / MPU,DISCRETE,LINEAR IC,LOGIC IC,MEMORY_EMBEDED,MEMORY_SYSTEM,OPTICAL AND SENSOR,OTHERS,PEMCO
316076393,0.0,0.0,0.0,0.0,50000.0,0.0,0.0,0.0,0.0,8000.0
316076402,530.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
316076405,0.0,0.0,30000.0,0.0,10000.0,0.0,0.0,0.0,0.0,0.0
316076406,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
316076407,0.0,1350.0,28000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
316076408,0.0,16000.0,3000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
316076411,169.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
316076421,3.0,0.0,0.0,19030.0,2500.0,0.0,0.0,0.0,0.0,9000.0
316076433,0.0,0.0,0.0,14000.0,32500.0,0.0,0.0,0.0,0.0,0.0
316076434,360.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
316076441,0.0,0.0,0.0,6000.0,3000.0,0.0,0.0,0.0,0.0,0.0
316076454,900.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
316076464,900.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
316076469,0.0,2520.0,0.0,28000.0,10500.0,0.0,0.0,0.0,0.0,0.0
316076471,450.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
316076477,402000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
316076483,660.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
316076493,180000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
316076496,180000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
316076503,0.0,0.0,0.0,5000.0,3000.0,0.0,0.0,0.0,0.0,0.0
316076531,0.0,0.0,1198700.0,27500.0,0.0,0.0,0.0,0.0,5000.0,0.0
316076532,0.0,0.0,19200.0,2500.0,0.0,0.0,0.0,0.0,0.0,0.0
316076534,0.0,0.0,0.0,4000.0,0.0,2500.0,0.0,0.0,0.0,0.0
316076541,0.0,0.0,9000.0,0.0,3000.0,0.0,0.0,0.0,0.0,0.0
316076555,168000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
316076556,120000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
316076582,2450.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
316076603,0.0,0.0,20000.0,0.0,20000.0,0.0,0.0,0.0,0.0,0.0
316076606,14700.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
316076619,0.0,0.0,0.0,170015.0,32000.0,0.0,0.0,0.0,0.0,0.0
316076621,0.0,0.0,0.0,16500.0,3000.0,0.0,0.0,0.0,0.0,0.0
316076624,0.0,0.0,0.0,80000.0,100000.0,0.0,0.0,0.0,0.0,0.0
316076633,0.0,0.0,0.0,17500.0,6000.0,0.0,0.0,0.0,0.0,0.0
316076637,0.0,0.0,0.0,3000.0,4000.0,0.0,0.0,0.0,0.0,0.0
316076643,0.0,0.0,0.0,12000.0,6000.0,0.0,0.0,0.0,0.0,0.0
316076650,0.0,0.0,6000.0,0.0,27000.0,0.0,0.0,0.0,0.0,20000.0
316076660,0.0,0.0,343800.0,0.0,0.0,0.0,0.0,4000.0,0.0,0.0
316076668,0.0,0.0,67000.0,0.0,12500.0,0.0,0.0,0.0,0.0,0.0
316076672,0.0,0.0,161850.0,8000.0,0.0,0.0,0.0,1000.0,1000.0,0.0
316076685,0.0,0.0,5000.0,524000.0,0.0,0.0,0.0,0.0,0.0,0.0
316076688,0.0,0.0,900000.0,150000.0,0.0,0.0,0.0,0.0,0.0,0.0
316076694,0.0,0.0,0.0,30000.0,50000.0,0.0,0.0,0.0,0.0,0.0
316076695,0.0,0.0,20000.0,3000.0,0.0,0.0,0.0,0.0,0.0,0.0
316076698,15600.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
316076701,0.0,0.0,0.0,37580.0,37500.0,0.0,0.0,0.0,0.0,0.0
316076709,0.0,0.0,5000.0,3000.0,0.0,0.0,0.0,0.0,0.0,0.0
316076718,0.0,0.0,312000.0,0.0,56000.0,0.0,0.0,0.0,12000.0,0.0
316076737,19250.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
316076753,0.0,0.0,3000.0,47500.0,0.0,0.0,0.0,0.0,0.0,0.0
316076779,0.0,8000.0,0.0,122500.0,2500.0,0.0,0.0,0.0,0.0,0.0
316076780,0.0,0.0,431800.0,0.0,25000.0,0.0,0.0,0.0,0.0,0.0
316076781,0.0,0.0,0.0,25000.0,5000.0,0.0,0.0,0.0,0.0,0.0
316076782,0.0,0.0,10750.0,0.0,5000.0,0.0,0.0,0.0,24000.0,0.0
316076784,540.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
316076795,0.0,0.0,0.0,84000.0,57000.0,0.0,0.0,0.0,0.0,0.0
316076796,480.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
316076810,0.0,0.0,16000.0,6000.0,0.0,0.0,0.0,0.0,0.0,0.0
316076821,2600.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
316076838,0.0,180.0,0.0,0.0,2000.0,0.0,0.0,0.0,0.0,0.0
316076843,0.0,0.0,0.0,8000.0,2500.0,0.0,0.0,0.0,0.0,0.0
316076845,0.0,0.0,1800.0,2500.0,2500.0,0.0,0.0,0.0,0.0,0.0
316076849,0.0,0.0,0.0,300000.0,0.0,112000.0,0.0,0.0,0.0,0.0
316076851,4045.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
316076854,0.0,0.0,0.0,300000.0,6000.0,0.0,0.0,0.0,0.0,0.0
316076857,0.0,0.0,0.0,15000.0,9000.0,0.0,0.0,0.0,0.0,0.0
316076860,0.0,0.0,0.0,9000.0,15000.0,0.0,0.0,0.0,0.0,0.0
316076874,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.0,0.0,50.0
316076890,120000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
316076891,1450.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
316076894,800.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
316076895,0.0,0.0,6000.0,0.0,3000.0,0.0,0.0,0.0,0.0,0.0
316076896,39000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
316076904,600.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
316076905,0.0,0.0,0.0,1500.0,0.0,100000.0,0.0,0.0,0.0,0.0
316076907,120000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
316076908,0.0,0.0,19000.0,0.0,5000.0,0.0,0.0,0.0,0.0,0.0
316076909,102000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
316076910,60000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
316076927,198000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
316076929,120000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
316076934,0.0,0.0,0.0,60000.0,33000.0,0.0,0.0,0.0,0.0,0.0
316076949,0.0,3000.0,0.0,7500.0,0.0,0.0,0.0,0.0,0.0,0.0
316076951,0.0,0.0,12000.0,0.0,0.0,0.0,0.0,2980.0,0.0,0.0
316076956,0.0,0.0,0.0,102000.0,33000.0,0.0,0.0,0.0,0.0,0.0
316076968,0.0,220.0,0.0,0.0,0.0,0.0,0.0,0.0,200.0,0.0
316076974,0.0,5880.0,0.0,0.0,0.0,8000.0,0.0,0.0,0.0,0.0
316076976,1500.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
316076979,450.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
316076985,0.0,0.0,0.0,2500.0,3000.0,0.0,0.0,0.0,0.0,0.0
316076989,300.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
316077045,3000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
316077047,0.0,270.0,0.0,1000.0,0.0,0.0,0.0,0.0,0.0,0.0
316077052,7480.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
316077081,0.0,0.0,0.0,2500.0,32500.0,0.0,0.0,0.0,0.0,0.0
316077094,0.0,0.0,0.0,2500.0,0.0,0.0,0.0,3000.0,0.0,0.0
316077095,0.0,0.0,3000.0,0.0,0.0,0.0,0.0,0.0,18000.0,0.0
316077111,0.0,0.0,2500.0,3500.0,32500.0,0.0,0.0,0.0,0.0,0.0
316077112,0.0,0.0,5500.0,2500.0,0.0,0.0,0.0,9000.0,0.0,0.0
316077113,72000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
316077130,2000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
316077137,0.0,0.0,15000.0,0.0,62500.0,0.0,0.0,0.0,0.0,0.0
316077145,2000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
316077167,0.0,0.0,1800.0,0.0,50000.0,0.0,0.0,0.0,0.0,0.0
316077177,1250.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
316077185,0.0,0.0,102000.0,0.0,0.0,0.0,0.0,0.0,10000.0,0.0
316077187,0.0,0.0,0.0,500.0,6000.0,0.0,0.0,0.0,0.0,0.0
316077189,2800.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
316077202,0.0,0.0,0.0,20000.0,20000.0,0.0,0.0,0.0,0.0,0.0
316077204,0.0,0.0,0.0,80000.0,20000.0,0.0,0.0,0.0,0.0,0.0
316077211,0.0,0.0,0.0,2654.0,2000.0,0.0,0.0,0.0,0.0,0.0
316077260,9800.0,0.0,0.0,5300.0,50000.0,0.0,0.0,0.0,0.0,0.0
316077284,0.0,0.0,0.0,230000.0,86000.0,0.0,0.0,0.0,0.0,0.0
316077285,0.0,0.0,0.0,87000.0,20000.0,0.0,0.0,0.0,0.0,0.0
316077293,0.0,0.0,45000.0,92000.0,0.0,0.0,0.0,0.0,0.0,0.0
316077304,0.0,0.0,699000.0,0.0,335000.0,0.0,0.0,0.0,0.0,0.0
316077307,0.0,27000.0,0.0,109000.0,0.0,0.0,0.0,0.0,0.0,0.0
316077309,0.0,0.0,60000.0,0.0,17500.0,0.0,0.0,0.0,0.0,60000.0
316077321,0.0,0.0,24000.0,0.0,7500.0,0.0,0.0,0.0,0.0,0.0
316077324,0.0,0.0,5500.0,2500.0,2500.0,0.0,0.0,0.0,0.0,0.0
316077330,5040.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
316077342,0.0,0.0,130000.0,3000.0,0.0,0.0,0.0,0.0,0.0,0.0
316077346,0.0,0.0,0.0,10000.0,0.0,20000.0,0.0,0.0,0.0,0.0
316077349,1000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
316077368,204000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
316077369,0.0,2700.0,0.0,8850.0,0.0,0.0,0.0,0.0,0.0,0.0
316077383,14700.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
316077386,0.0,0.0,0.0,2500.0,3000.0,0.0,0.0,0.0,0.0,0.0
316077396,0.0,10240.0,0.0,5000.0,0.0,0.0,0.0,0.0,0.0,0.0
316077401,0.0,0.0,182000.0,0.0,0.0,0.0,0.0,4000.0,0.0,0.0
316077413,0.0,0.0,0.0,6000.0,9000.0,0.0,0.0,0.0,0.0,0.0
316077421,0.0,0.0,0.0,5000.0,0.0,2500.0,0.0,0.0,0.0,0.0
316077431,0.0,0.0,289250.0,1200.0,142000.0,0.0,0.0,5000.0,10000.0,0.0
316077433,0.0,0.0,0.0,3000.0,69500.0,0.0,0.0,0.0,0.0,0.0
316077437,240000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
316077447,110.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
316077453,12000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
316077465,20000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
316077467,0.0,0.0,6000.0,3000.0,0.0,0.0,0.0,0.0,0.0,0.0
316077486,0.0,0.0,0.0,21000.0,15000.0,0.0,0.0,0.0,0.0,0.0
316077492,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
316077496,0.0,0.0,0.0,40000.0,9500.0,2000.0,0.0,0.0,0.0,0.0
316077516,0.0,0.0,33000.0,0.0,6000.0,0.0,0.0,0.0,0.0,0.0
316077526,0.0,0.0,0.0,31000.0,0.0,16000.0,0.0,0.0,0.0,0.0
316077537,0.0,1008.0,0.0,49000.0,10000.0,0.0,0.0,0.0,0.0,0.0
316077540,0.0,0.0,210000.0,3000.0,0.0,0.0,0.0,0.0,3000.0,0.0
316077561,2000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
316077581,12000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
316077583,0.0,0.0,0.0,10000.0,10000.0,0.0,0.0,0.0,0.0,0.0
316077594,0.0,0.0,0.0,60000.0,48000.0,0.0,0.0,0.0,0.0,0.0
316077597,0.0,0.0,69000.0,238.0,0.0,0.0,0.0,0.0,0.0,0.0
316077608,0.0,0.0,7000.0,5000.0,0.0,0.0,0.0,0.0,0.0,0.0
316077633,264000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
316077644,0.0,0.0,49680.0,49680.0,0.0,0.0,0.0,0.0,0.0,0.0
316077661,0.0,0.0,0.0,40000.0,100000.0,0.0,0.0,0.0,0.0,0.0
316077670,0.0,0.0,21000.0,3000.0,0.0,0.0,0.0,6000.0,0.0,0.0
316077672,0.0,0.0,60000.0,0.0,24000.0,0.0,0.0,0.0,0.0,0.0
316077674,21000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
316077676,0.0,0.0,1400.0,0.0,0.0,0.0,0.0,0.0,6000.0,0.0
316077679,1400.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
316077687,231000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
316077701,0.0,0.0,8000.0,8000.0,0.0,0.0,0.0,0.0,0.0,0.0
316077706,120000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
316077708,0.0,0.0,1170000.0,0.0,0.0,0.0,0.0,0.0,5000.0,0.0
316077713,0.0,0.0,15000.0,0.0,0.0,0.0,15000.0,0.0,0.0,0.0
316077718,0.0,0.0,37000.0,6000.0,2500.0,0.0,0.0,0.0,0.0,0.0
316077719,0.0,0.0,246000.0,0.0,37000.0,0.0,0.0,0.0,0.0,0.0
316077724,0.0,0.0,6000.0,0.0,30000.0,0.0,0.0,0.0,0.0,0.0
316077744,0.0,0.0,0.0,0.0,0.0,53680.0,0.0,7800.0,0.0,0.0
316077748,0.0,0.0,0.0,27000.0,21000.0,0.0,0.0,0.0,0.0,0.0
316077753,725.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
316077756,0.0,0.0,0.0,2500.0,10000.0,0.0,0.0,0.0,0.0,0.0
316077757,0.0,0.0,0.0,110000.0,66000.0,0.0,0.0,0.0,0.0,0.0
316077767,0.0,0.0,0.0,3000.0,12000.0,0.0,0.0,0.0,0.0,0.0
316077768,0.0,0.0,0.0,2000.0,3000.0,0.0,0.0,0.0,0.0,0.0
316077770,0.0,0.0,0.0,7500.0,2000.0,0.0,0.0,0.0,0.0,0.0
316077771,0.0,0.0,0.0,3000.0,24000.0,0.0,0.0,0.0,0.0,0.0
316077786,0.0,3000.0,0.0,9000.0,77000.0,0.0,0.0,0.0,0.0,0.0
316077799,0.0,0.0,0.0,5500.0,6000.0,0.0,0.0,0.0,0.0,0.0
316077804,0.0,0.0,0.0,10000.0,365000.0,0.0,0.0,0.0,0.0,0.0
316077806,0.0,0.0,8000.0,8000.0,0.0,0.0,0.0,0.0,0.0,0.0
316077810,0.0,0.0,5000.0,120000.0,20000.0,0.0,0.0,0.0,5010.0,0.0
316077815,0.0,0.0,0.0,3920.0,30000.0,0.0,0.0,0.0,0.0,0.0
316077821,0.0,0.0,25000.0,0.0,15000.0,0.0,0.0,0.0,0.0,0.0
316077826,0.0,0.0,3000.0,0.0,60000.0,0.0,0.0,0.0,33000.0,0.0
316077828,0.0,0.0,0.0,92000.0,0.0,4000.0,0.0,3000.0,0.0,0.0
316077837,0.0,0.0,35500.0,2500.0,2500.0,0.0,0.0,0.0,0.0,0.0
316077839,0.0,0.0,0.0,6000.0,70000.0,0.0,0.0,0.0,0.0,0.0
316077842,0.0,0.0,230800.0,3600.0,0.0,0.0,0.0,53000.0,0.0,0.0
316077844,6000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
316077851,0.0,0.0,180000.0,5000.0,0.0,0.0,0.0,0.0,0.0,0.0
316077854,10000.0,0.0,1272800.0,92000.0,14000.0,0.0,0.0,0.0,0.0,0.0
316077856,0.0,0.0,11000.0,0.0,1110000.0,0.0,0.0,0.0,14000.0,0.0
316077863,57000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
316077864,63000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
316077866,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4000.0,80000.0,0.0
316077875,50000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
316077876,70000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
316077881,0.0,0.0,0.0,9000.0,42000.0,0.0,0.0,0.0,0.0,0.0
316077892,0.0,8500.0,0.0,2000.0,0.0,0.0,0.0,0.0,0.0,0.0
316077921,0.0,0.0,0.0,508000.0,10500.0,0.0,0.0,0.0,0.0,0.0
316077922,0.0,0.0,0.0,6000.0,22500.0,0.0,0.0,0.0,0.0,0.0
316077923,0.0,0.0,95125.0,7500.0,13000.0,0.0,0.0,0.0,0.0,0.0
316077929,0.0,0.0,227500.0,0.0,0.0,0.0,0.0,0.0,0.0,368000.0
316077934,0.0,0.0,0.0,9500.0,23500.0,0.0,0.0,0.0,0.0,0.0
316077937,0.0,0.0,0.0,25000.0,18000.0,0.0,0.0,0.0,0.0,0.0
316077941,90000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
316077956,0.0,2847.0,0.0,3000.0,0.0,0.0,0.0,0.0,0.0,0.0
316077970,0.0,0.0,0.0,8000.0,0.0,0.0,0.0,0.0,1760.0,0.0
316077978,198000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
316077988,0.0,0.0,0.0,5500.0,12000.0,0.0,0.0,0.0,0.0,0.0
316078001,0.0,0.0,0.0,7500.0,10000.0,0.0,0.0,0.0,0.0,0.0
316078018,5040.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
316078031,0.0,0.0,20000.0,0.0,0.0,0.0,0.0,0.0,37500.0,0.0
316078037,16900.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
316078038,1007827.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
316078048,0.0,0.0,6000.0,7500.0,2500.0,4000.0,0.0,0.0,0.0,0.0
316078050,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
316078051,0.0,24916.0,0.0,0.0,29500.0,612000.0,0.0,0.0,0.0,0.0
316078054,10000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
316078059,214060.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
316078060,53515.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
316078061,0.0,0.0,0.0,100000.0,400000.0,0.0,0.0,0.0,0.0,0.0
316078063,2000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
316078065,0.0,0.0,278800.0,0.0,2500.0,0.0,0.0,0.0,12000.0,0.0
316078066,0.0,0.0,0.0,90000.0,2500.0,0.0,0.0,0.0,0.0,0.0
316078077,0.0,0.0,52500.0,2500.0,0.0,0.0,0.0,0.0,0.0,0.0
316078079,0.0,0.0,0.0,47250.0,24000.0,0.0,0.0,0.0,0.0,0.0
316078082,0.0,0.0,50000.0,0.0,0.0,0.0,0.0,6000.0,0.0,0.0
316078084,1000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
316078087,0.0,0.0,40000.0,733000.0,12000.0,0.0,0.0,0.0,0.0,0.0
316078092,0.0,0.0,0.0,6000.0,6000.0,0.0,0.0,0.0,0.0,0.0
316078096,6000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
316078097,4732.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
316078103,0.0,0.0,0.0,11000.0,6000.0,0.0,0.0,0.0,0.0,0.0
316078111,0.0,0.0,0.0,2500.0,30000.0,0.0,0.0,0.0,0.0,0.0
316078119,0.0,0.0,69000.0,1000.0,0.0,0.0,0.0,40000.0,0.0,80000.0
316078132,0.0,0.0,0.0,14500.0,2000.0,0.0,0.0,0.0,0.0,0.0
316078134,1067.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
316078141,20000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
316078154,0.0,0.0,0.0,0.0,21500.0,8000.0,0.0,0.0,0.0,0.0
316078169,500.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
316078190,0.0,0.0,0.0,5000.0,10000.0,0.0,0.0,0.0,0.0,0.0
316078192,0.0,0.0,21000.0,2500.0,0.0,0.0,0.0,0.0,0.0,0.0
316078204,0.0,0.0,0.0,0.0,0.0,76440.0,6000.0,0.0,0.0,0.0
316078214,0.0,0.0,42000.0,4000.0,0.0,0.0,0.0,0.0,0.0,0.0
316078215,8000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
316078223,0.0,0.0,18000.0,0.0,0.0,0.0,0.0,6000.0,0.0,0.0
316078226,0.0,0.0,7500.0,0.0,14000.0,0.0,0.0,0.0,0.0,0.0
316078227,0.0,0.0,7600.0,0.0,5000.0,0.0,0.0,0.0,0.0,0.0
316078236,0.0,0.0,0.0,0.0,0.0,20000.0,1000.0,0.0,0.0,0.0
316078247,0.0,0.0,0.0,0.0,12500.0,0.0,0.0,0.0,1000.0,0.0
316078248,0.0,0.0,3000.0,2000.0,59000.0,1000.0,0.0,0.0,0.0,0.0
316078249,0.0,0.0,30000.0,0.0,0.0,0.0,0.0,0.0,30000.0,0.0
316078262,6000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
316078267,0.0,5760.0,0.0,0.0,30000.0,0.0,0.0,0.0,0.0,0.0
316078275,0.0,0.0,23000.0,0.0,30000.0,0.0,0.0,0.0,0.0,0.0
316078284,396000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
316078295,0.0,0.0,24000.0,2500.0,12500.0,6000.0,0.0,0.0,0.0,0.0
316078296,0.0,0.0,3000.0,2500.0,0.0,0.0,0.0,0.0,0.0,1750.0
316078297,0.0,0.0,15000.0,12000.0,0.0,0.0,0.0,0.0,0.0,0.0
316078299,0.0,0.0,0.0,0.0,0.0,0.0,700.0,0.0,250.0,0.0
316078304,500.0,0.0,35000.0,2000.0,0.0,4000.0,0.0,0.0,5000.0,0.0
316078315,0.0,0.0,0.0,5000.0,10000.0,0.0,0.0,0.0,0.0,0.0
316078319,0.0,0.0,0.0,2500.0,2000.0,0.0,0.0,0.0,0.0,0.0
316078320,0.0,16000.0,0.0,7000.0,0.0,0.0,0.0,0.0,0.0,0.0
316078322,0.0,0.0,0.0,15000.0,20000.0,0.0,0.0,0.0,0.0,0.0
316078332,0.0,0.0,15000.0,0.0,0.0,0.0,0.0,0.0,2500.0,0.0
316078359,24500.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
316078366,0.0,0.0,54000.0,38000.0,0.0,0.0,0.0,0.0,0.0,0.0
316078369,0.0,0.0,167000.0,67500.0,15000.0,0.0,0.0,0.0,0.0,0.0
316078378,0.0,0.0,0.0,6000.0,12000.0,0.0,0.0,0.0,0.0,0.0
316078379,0.0,6240.0,0.0,0.0,50000.0,0.0,0.0,0.0,0.0,0.0
316078392,0.0,0.0,0.0,27000.0,3000.0,0.0,0.0,0.0,0.0,0.0
316078400,0.0,0.0,2500.0,0.0,12500.0,0.0,0.0,0.0,0.0,0.0
316078404,0.0,0.0,580000.0,0.0,0.0,0.0,0.0,0.0,3000.0,0.0
316078410,0.0,0.0,2500.0,0.0,35000.0,0.0,0.0,0.0,0.0,0.0
316078421,0.0,0.0,180600.0,10000.0,0.0,0.0,0.0,0.0,0.0,0.0
316078422,0.0,0.0,140000.0,0.0,16000.0,0.0,0.0,0.0,0.0,0.0
316078424,0.0,0.0,1552500.0,656000.0,6000.0,3000.0,0.0,0.0,6175.0,0.0
316078430,0.0,408.0,32000.0,0.0,97000.0,0.0,0.0,0.0,0.0,0.0
316078431,0.0,0.0,4000.0,0.0,0.0,0.0,0.0,0.0,1200.0,0.0
316078437,0.0,0.0,879000.0,46800.0,0.0,0.0,0.0,0.0,0.0,0.0
316078440,0.0,0.0,16500.0,32500.0,0.0,0.0,0.0,0.0,0.0,0.0
316078446,5040.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
316078448,0.0,0.0,5000.0,0.0,30000.0,0.0,0.0,0.0,0.0,0.0
316078451,0.0,0.0,0.0,677000.0,102000.0,0.0,0.0,0.0,0.0,0.0
316078452,0.0,0.0,0.0,100000.0,50000.0,0.0,0.0,0.0,0.0,0.0
316078460,0.0,0.0,16000.0,0.0,0.0,0.0,0.0,0.0,0.0,107000.0
316078462,0.0,0.0,0.0,5000.0,5000.0,0.0,0.0,0.0,0.0,0.0
316078466,0.0,0.0,81000.0,2500.0,0.0,0.0,0.0,0.0,0.0,0.0
316078467,0.0,0.0,15000.0,3000.0,0.0,6000.0,0.0,0.0,0.0,0.0
316078471,4800.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
316078479,0.0,0.0,0.0,7500.0,2500.0,0.0,0.0,0.0,0.0,0.0
316078486,0.0,0.0,0.0,0.0,0.0,985.0,0.0,0.0,10.0,0.0
316078500,0.0,831.0,0.0,0.0,0.0,4000.0,0.0,0.0,3000.0,0.0
316078501,660.0,31068.0,0.0,0.0,0.0,4000.0,0.0,0.0,0.0,0.0
316078509,0.0,12066.0,26622.0,8000.0,25000.0,0.0,0.0,0.0,0.0,0.0
316078529,0.0,0.0,100000.0,155000.0,0.0,0.0,0.0,0.0,0.0,0.0
316078531,0.0,2000.0,0.0,2500.0,0.0,0.0,0.0,0.0,0.0,0.0
316078546,360.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
316078553,0.0,0.0,142500.0,0.0,39000.0,0.0,0.0,0.0,0.0,0.0
316078556,0.0,0.0,9000.0,0.0,3000.0,0.0,0.0,0.0,0.0,0.0
316078558,0.0,0.0,0.0,26000.0,123000.0,0.0,0.0,0.0,0.0,0.0
